"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Tommaso Torri","12 febbraio 2024 19:26","riminitoday","VIDEO | La protesta dei trattori a Rimini blocca la Statale 16 Adriatica","Il corteo ha fatto tappa nei pressi della Marecchiese per poi, poco dopo le 10, muoversi alla volta della rotatoria con la via Emilia seguendo l'Adriatica e fare ritorno","[""Pesanti disagi per gli automobilisti che, nella mattinata di lunedì, si sono trovati a dover percorrere il tratto riminese della Ss16 Adriatica. Come in altre città italiane, in fatti, è andata in scena la protesta degli agricoltori che coi loro trattori hanno manifestato conto le politiche agricole della Ue giudicate troppo restrittive. Il corteo ha fatto tappa lungo la strada Statale 16 per poi, poco dopo le 10, muoversi alla volta della rotatoria con la via Emilia seguendo l'Adriatica e fare ritorno."", 'Copyright 2024 Citynews']"
