"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Nicola Maria Servillo","22 gennaio 2024 14:06","bolognatoday","Agricoltori in corteo, oltre 200 trattori sfilano per la città: ""Usciamo dall'Europa, spese troppo alte"" |VIDEO","Casus belli il caro prezzi e la crisi del settore: ""Lanciamo un messaggio al governo, no alle banche e alla massoneria""","['Trattori e camion agricoli sfrecciano per Bologna a suon di clacson fino in piazza Costituzione. A guidarli il portavoce del Cra dell\'Emilia Romagna, Luisito Naldi, che da fiato alle lamentele di molti lavoratori, giovani o anziani, che operano nel primo settore. ""Il governo ci deve dare delle risposte, ci servono carburante, semi, assicurazioni, sgravi e fermi dei mutui perché molti di noi rischiano di perdere le proprie terre alle banche"" ha spiegato Naldi ai giornalisti.', 'L\' agromeccanico di Codigoro, in provincia di Ferrara, ha percorso ""120km"" fino alla città delle Due Torri per lanciare un messaggio forte al governo: ""noi agricoltori non riusciamo più a vivere così, oggi siamo in 150-200 trattori, se non ci ascoltate la prossima volta saremo in 2000"" ha aggiunto il portavoce.', 'Visto il percorso dei manifestati (alcuni arrivati da Modena altri da Ferrara) si sono verificati, come preannunciato, alcuni disagi al traffico nella tarda mattina di oggi 22 gennaio 2024.']"
