"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Noemi di Leonardo","20 gennaio 2024 12:48","bolognatoday","2 cortei degli agricoltori in protesta: ""Cento trattori a Bologna"", possibili disagi al traffico","Una manifestazione di protesta che potrebbe causare qualche problema alla viabilità. Qui le zone a rischio","['QUI PER ISCRIVERSI AL CANALE WHATSAPP DI BOLOGNATODAY', 'Potrebbe essere una giornata difficile quella di lunedì 22 gennaio per la manifestazione degli agricoltori che hanno in programma due cortei, con presidio alle ore 14 sotto la sede della Regione. Da quanto si apprende i trattori potrebbero essere un centinaio, in partenza anche da altre province: ""La via Emilia sarà bloccata per ore in direzione Bologna (20 km orari x 90 km ). Si stanno unendo ogni minuto che passa anche artigiani partite iva padri e madri di famiglia"", si legge sui social.', 'Il 23 ottobre scorso, in piazza dell\'Unità, a Bologna, era andata di scena la Manifestazione ""Sosteniamo la fruit valley"" promossa da Confagricoltura Emilia-Romagna per chiedere alle istituzioni misure urgenti in favore dei frutticoltori, che vivono un difficile momento storico dato - anche -  dagli effetti del cambiamento climatico, come siccità , violente grandinate e alluvioni.', '""La nostra è una protesta per far sopravvivere il mondo agricolo - ha detto Danilo Calvani, coordinatore del CRA (Comitati Riuniti Agricoli) intervenendo a un incontro - perché migliaia di aziende hanno chiuso e tante altre sono allo stremo. Ma ci faremo sentire in maniera civile e secondo le regole. Non dovranno esserci atteggiamenti violenti e, se ce ne fossero, questi saranno denunciati alle forze dell\'ordine. Ogni presidio, in tutta Italia, dovrà essere comunicato preventivamente alle relative Questure. Dobbiamo rispettare la Costituzione e su questo saremo intransigenti"".', '""Il sistema politico è totalmente inadeguato per sostenere l\'agricoltura o risolverne i problemi. Gli ultimi 10 ministri sono uno peggio dell\'altro. Non ne faccio una questione di partito, ma di competenze"", ha sottolineato Calvani.', '""Deve essere riconosciuto il costo di produzione come punto di partenza per il reddito di ogni agricoltore. E questa cifra non deve essere quella data alle OP o alle cooperative, ma ai produttori, altrimenti a chi lavora nei campi non rimane mai nulla per sopravvivere"", ha detto Viller Malavasi, referente regionale del Copoi (Coordinamento produttori ortofrutticoli italiani): e prima di importare frutta o verdura dall\'estero, bisogna terminare la produzione nazionale. Fino a quando vi è una cassetta di merce italiana non si deve importare dall\'estero"", ha ribadito Malavasi, un concetto che piace molto ai francesi, che lo mettono spesso in pratica"".', '""Questo movimento di protesta - ha concluso Calvani - è riesploso da poco in Italia, ma sta coinvolgendo migliaia di persone. Deve essere una sollevazione popolare ma, lo ribadisco, molto civile e seguendo la Costituzione"". 17 Gennaio 2024.', 'Gli agricoltori arriveranno a Bologna con i trattori in due cortei: uno proveniente dalla zona di Modena e uno da quella di Ferrara per riunirsi in piazza della Costituzione, fa sapere il Comune.', 'Potrebbero quindi verificarsi criticità per la mobilità lungo i percorsi dei due cortei che saranno scortati da Polizia Locale e Stradale.', 'In particolare:', 'Continua a leggere su BolognaToday']"
