"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Redazione","16 febbraio 2024 12:08","avellinotoday","Grottaminarda, unanimità in consiglio su mozione agricoltori: “Questa istituzione è con voi”","In sala Agricoltori di diverse generazioni, soprattutto tanti giovani provenienti da tutta la Valle Ufita, dalla Baronia, dall'Alta Irpinia e dall'Arianese","[""Il Consiglio Comunale di Grottaminarda in una seduta straordinaria ed aperta, ha approvato all'unanimità una Delibera a sostegno della protesta in atto da diversi giorni da parte degli Agricoltori ufitani che, così come quelli di tutta Europa, chiedono modifiche alle politiche agricole europee e nazionali affinché il loro lavoro  venga remunerato nella giusta misura ed affinché si preservi la pregiata qualità dei prodotti italiani."", ""In sala Agricoltori di diverse generazioni, soprattutto tanti giovani provenienti da tutta la Valle Ufita, dalla Baronia, dall'Alta Irpinia e dall'Arianese che, nei diversi interventi, con grande competenza e passione, hanno portato un fondamentale contributo per far comprendere meglio i meccanismi che regolano il comparto, le ingiustizie subite ed il rischio che tutti i sacrifici compiuti da generazioni di agricoltori vengano vanificati nel momento in cui getteranno la spugna rispetto ad una crisi oramai insostenibile.\nGli interventi, aperti dal Sindaco, Marcantonio Spera e conclusi dalla Presidente del Consiglio Comunale in veste anche di Delegata all'Agricoltura, Virginia Pascucci, hanno visto alternarsi Agricoltori e Consiglieri: Renzo Abbondandolo, Michelangelo Bruno, Pietro Lanza, Antonio Vitale, Lucio Lanza, Vincenzo Barrasso, Gerardo Caprarella, Mauro Piccolo, Antonio Meninno, Michele Spinapolice.\n \nDunque il Consiglio Comunale, premesso che l'agricoltura per il suo ruolo nella catena dell'alimentazione umana, per il contributo alla lotta al mutamento climatico, per il contributo alla cura e alla manutenzione del territorio, del paesaggio, per la sua funzione anche sociale ed ecologica, sarà sempre più centrale anche alla luce degli sconvolgimenti geopolitici e che proprio per questo ruolo ha bisogno di un sostegno che non può più essere assistenzialistico ma finalizzato a far lavorare meglio e produrre di più e va indirizzato alle imprese agricole, ai produttori con partite iva, \nha deliberato:"", '1. di esprimere la solidarietà e sostegno a tutti gli agricoltori che da giorni occupano le nostre strade con i loro trattori in una battaglia che coinvolge tutti noi, affinché si possano ridiscutere sui tavoli europei e nazionali le attuali normative che rischiano di minare un settore, quello agricolo, strategico per il nostro Paese, mettendo a rischio la sostenibilità economica delle attività locali;', '2. di condividere le legittime rivendicazioni degli agricoltori, invitando il Governo nazionale ad assumere decisioni significative e concrete;', '3. di sostenere le richieste degli agricoltori e di trasmettere la presente deliberazione al Governo, al Presidente della Regione Campania e al Presidente della Provincia di Avellino al fine di rappresentare le preoccupazioni della collettività per la grave crisi del comparto agricolo.']"
