"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Redazione Cronaca","06 febbraio 2024 10:11","trentotoday","In Trentino Alto Adige torna la protesta dei trattori","Attesi agricoltori da tutte le valli","['L’eco della protesta dei trattori, dopo quanto accaduto nei giorni scorsi a Trento, si sta ripercuotendo in altre zone d’Europa e pure d’Italia. Tra queste anche Bolzano, prossima tappa della protesta.', 'Il 17 febbraio sono attesi trattori e contadini da tutte le valli, i quali punteranno ad arrivare sotto i palazzi della Provincia di Bolzano. Al momento, la protesta non prevede blocchi stradali; nel caso di Trento, durante il passaggio dei trattori, il traffico era andato letteralmente in tilt. Tra i motivi di questa protesta, soprattutto i margini di guadagni esigui sui prodotti rispetto ai prezzi finali alti pagati dai consumatori.']"
