"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"V.V.","10 febbraio 2024 14:54","romatoday","Protesta agricoltori, il 15 febbraio manifestazione al Circo Massimo: ""Saremo in 20mila""","Annuncio di ""CRA Agricoltori traditi"", l'altro fronte rispetto a Rinascimento Agricolo. Parteciperà anche l'ex leader di Forza Nuova Giuliano Castellino","['', '', '', ""Giornata di passione a Roma giovedì 15 febbraio. Una delle anime della protesta degli agricoltori, infatti, ha annunciato che per quel giorno, alle 15, ci saranno crca 20mila persone al Circo Massimo e molte decine di trattori. La richiesta è stata depositata alla Questura di Roma per l'autorizzazione."", 'Dopo il mini-corteo interno alla Capitale di venerdì mattina e quello più corposo, con circa 150 mezzi, sul Raccordo Anulare di venerdì sera, gli agricoltori che da settimane protestano per maggiori tutele della filiera da parte dell\'Unione Europea e del Governo, hanno deciso di riunirsi in uno dei luoghi simbolo della città. Saranno il 15 febbraio pomeriggio al Circo Massimo: ""E non finisce qui"".', 'L\'annuncio è arrivato nella giornata di oggi sabato 10 febbraio. Ma non è unitario. La decisione è del movimento ""CRA Agricoltori Traditi"" capeggiato dall\'ex forcone Danilo Calvani, anima diversa da ""Rinascimento Agricolo"". ""Ci saranno almeno ventimila persone - dice Calvani - un gruppo di nostri trattori partirà in corteo dal presidio di Cecchina e arriveranno nel cuore di Roma, fino a Circo Massimo. Dovrebbero essere una quindicina di mezzi scortati dalle forze dell\'ordine"". Calvani poi aggiunge: ""Quella di giovedì sarà solo la prima delle nostre manifestazioni. La nostra protesta andrà avanti"".', 'Al presidio sarà presente anche Giuliano Castellino, ex leader di Forza Nuova, condannato in primo grado per l\'assalto alla sede della CGIL del 9 ottobre 2021. ""Popolo e agricoltori uniti come non mai - ha scritto in una nota -. Trattori e Tricolori contro Bruxelles e questo governo di venduti. Contro tutti i partiti e tutti i sindacati. Per il lavoro, la libertà e il futuro! Giovedì ore 15 tutti al Circo Massimo!"".', 'Nel frattempo ha espresso soddisfazione Roberto Rosati, leader dell\'altra costola della protesta, Rinascimento Agricolo:  ""La città ci ha accolto. Sul Grande raccordo anulare ieri sera gli automobilisti salutavano e incitavano la colonna di dieci chilometri formata dai nostri trattori - si legge su Ansa - . Ci fa piacere che siamo stati capiti dai cittadini e che il nostro messaggio è stato compreso dagli italiani. Sono prima di tutto le persone che decidono cosa mangiare a stabilire il nostro futuro"". Poco prima, al presidio su via Nomentana 1111, si era presentato il ministro dell\'Agricoltura e della sovranità alimentare, Francesco Lollobrigida, che aveva rassicurato gli agricoltori sulla vicinanza del Governo alla protesta e sull\'apertura al dialogo.']"
