"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Redazione","17 febbraio 2024 14:56","romatoday","VIDEO | Gli agricoltori in protesta a Roma regalano spinaci ai cittadini: ""Questi sono prodotti genuini""","''Il nostro cibo non si tocca'', ''Ho portato cibo per tre generazioni e ancora non mi fermo'', si legge sui cartelli esposti al sit-in","[""Protesta dei trattori questa mattina in centro a Roma. A scendere in piazza il 'Movimento agricoli federati', a cui si sono unite altre sigle, con cinque trattori arrivati a Bocca della Verità e circa duecento manifestanti con bandiere tricolori."", 'Gli agricoltori hanno regalato anche spinaci ai cittadini ""per far assaggiare prodotti veramente genuini"", ha detto Ernesto De Leonibus, spiegando le ragioni per cui gli agricoltori in presidio sulla Nomentana hanno deciso di regalare 15mila chilogrammi di spinaci ai cittadini romani in occasione della manifestazione organizzata presso piazza Bocca della Verità: ""Abbiamo pensato di fare questa bellissima cosa per la cittadinanza di Roma"".', '', 'Per sottolineare ancora di più il legame con i consumatori Candido Ceracchi, un altro agricoltore, presente sin dai primissimi giorni al presidio, ha mostrato a LaPresse il messaggio che un bambino gli ha consegnato all’inizio della giornata: ""Non me lo scorderò mai, è il nostro ufficio stampa, la nostra carta d’identità. Basta questo"".']"
