"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"redazione","22 febbraio 2024 12:18","messinatoday","Sud chiama Nord a Roma accanto agli agricoltori: ""Attivare subito il Fondo di solidarietà nazionale""","Il movimento di Cateno De Luca nella capitale per sostenere i ""trattori"" da settimane in piazza. Elencate una serie di richieste","[""La scorsa settimana a Palermo oggi a Roma. Il movimento Sud chiama Nord ha organizzato questa mattina nella Capitale una manifestazione a sostegno di agricoltori e allevatori che da settimane sollecitano atti politici di aiuto al comparto sia al governo nazionale che all'Unione europea. E da Messina sindaci, deputati regionali, assessori e consiglieri del gruppo politico hanno preso parte all'iniziativa in piazza Santi Apostoli con tutti gli altri amministratori italiani legati al movimento; la protesta era aperta a tutte le sigle partitiche e sindacali."", '""I nostri agrumi sono appesi agli alberi mentre le arance arrivano dall\'estero, la Grande distribuzione detta le leggi del mercato"" - è stato dichiarato da un agricoltore intervenuto sul palco. A coordinare i lavori la presidente di Sud chiama Nord Laura Castelli che ha moderato le parole degli operatori economici, compresi gli ambulanti. Critiche lanciate ai sindacati di settore.', 'protesta1 sud chiama nord', '', '', '', '""Noi siamo qui per una manifestazione di libertà, questo è il primo concetto che ci unifica, meno Europa è l\'altro tema perché stiamo parlando di questioni che sono state decise sopra le nostre teste e questo accomuna tutti quelli che non fanno parte del sistema ma se il sistema è marcio è ovvio che sono antisistema; voi - rivolgendosi alla piazza - ha affermato De Luca - potete cambiarlo, noi proveniamo da gente umile che dal Sud è partita verso il Nord con tanti sacrifici, non ci siamo mai venduti e dove abbiamo avuto la fiducia abbiamo fatto buon governo e consenso, i pochi eroi agricoltori che sopravviveranno in futuro dovranno guardare soltanto a un mercato di nicchia, attenzione c\'è oggi un progetto criminale ben chiaro che è di fare una selezione nel mercato produttivo continuando a far arrivare prodotti da paesi extraeuropei, chiedetevi cosa mangiate quando comprate al supermercato a prezzi bassi"".', ""Critiche di De Luca al piano agricolo comunitario, alla mancanza di risorse concrete da destinare al settore per impianti e infrastrutture contro il rialzo dei costi di produzione e le spese a carico degli agricoltori, alla burocrazia per i piccoli imprenditori. Le richieste del movimento sono di attivare il Fondo di solidarietà nazionale per le calamità naturali per frenare la desertificazione delle campagne, un piano straordinario sui prestiti richiesti da imprenditori e cooperative, riprogrammazione del Green Deal, fermare il dumping agricolo dei prodotti che giungono dagli Stati extraUe, abolizione dei vincoli, delle quote e degli attuali incentivi dell'Unione europea semplificazione della burocrazia., disincentivare l'uso dei cibi sintetici con i fondi Pac, immediata revisione dei trattati Ue."", '', 'protesta2 sud chiama nord roma']"
