"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Redazione","27 aprile 2024 12:48","cesenatoday","Musica, sfilate e cortei per il 1° maggio: il programma dei sindacati nelle piazze della provincia","Torna il Primo Maggio tradizionale con temi sociali, musica e momenti conviviali per trascorrere insieme la Festa dei Lavoratori e delle Lavoratrici","['Torna il Primo Maggio tradizionale con temi sociali, musica e momenti conviviali per trascorrere insieme la Festa dei Lavoratori e delle Lavoratrici. ""Costruiamo insieme un\'Europa di Pace, lavoro e giustizia sociale, con questo slogan Cgil, Cisl e Uil pensano ad un’Europa che rafforzi la propria democrazia per affrontare le sfide di oggi in particolare sui temi di Pace, lavoro e giustizia sociale – affermano i Segretari Generali Cgil Cisl e Uil del territorio di Forlì e di Cesena - Ciò richiede un impegno da parte di tutte le Istituzioni e forze politiche e sociali del nostro Paese e in Europa"".', 'Nelle piazze del Primo Maggio di Forlì e Cesena  protagonista, assieme al Lavoro, sarà la Musica: a Forlì, Piazza Saffi, a partire dalle ore 15, il pomeriggio si aprirà con la Banda Città di Forlì, e a seguire lo Spettacolo Musicale di Mirco Gramellini e la sua Orchestra; a Cesena a partire dalle ore 14.30 evento in Piazza del Popolo, sul palco l’Orchestra Spettacolo Davide Salvi. Tante le iniziative nei Comuni di Bertinoro, Forlimpopoli, Meldola, Mercato Saraceno, Modigliana, Montiano, Predappio, Premilcuore, Portico e San Benedetto, Santa Sofia, Savignano sul Rubicone, Tredozio.', '1° MAGGIO FORLI\nIn Piazza Saffi, a partire dalle ore 15, anche quest’anno la protagonista sarà la musica: il pomeriggio si aprirà con la Banda Città di Forlì, e a seguire lo Spettacolo Musicale di Mirco Gramellini e la sua Orchestra; nel corso dell’iniziativa interverranno i Segretari Generali territoriali Maria Giorgini CGIL Forlì, Vanis Treossi CISL Romagna e Enrico Imolesi UIL Forlì.', '1° MAGGIO CESENA\nIn Piazza del Popolo a partire dalle ore 14.30 nel corso del pomeriggio ci saranno il comizio con intervento di Marcello Borghetti, Segretario Generale UIL-Emilia Romagna e la lo spettacolo dell’Orchestra Spettacolo Davide Salvi.', ""1° MAGGIO BERTINORO\nAlle ore 10:00 Monumento dei 5 Martiri Bertinoresi\nCerimonia di deposizione di una corona commemorativa per il 79° Anniversario della Liberazione e il 80° Anniversario dell'Eccidio dei 5 martiri Bertinoresi, interverranno Gessica Allegni Sindaca di Bertinoro, l’ANPI Forlì-Cesena e i rappresentanti sindacali CGIL CISL UIL.\nPartecipazione della Banda musicale Città di Bertinoro."", 'Dalle 15 alle 20 nell’Area Verde di via A. De Gasperi (Pac 4), SANTA MARIA NUOVA SPALL/CCI Concerto del Primo Maggio con la Tribute Band Magic Queen; Sarà attivo uno spazio gastronomico, in collaborazione con Associazione Genitori SMN APS', '1° MAGGIO FORLIMPOPOLI\nAlle ore 9.30, in Piazza Garibaldi, interventi dei Sindacati Confederali Cgil - Cisl - Uil\nSaluto della Sindaca di Forlimpopoli, Milena Garavini e musica Irish Forlk, banchetti informativi delle Associazioni, esposizione delle macchine agricole e vecchi mestieri, stand gastronomico e buon vino.', '1° MAGGIO MELDOLA\nDalle 8.30 presso il Loggiato Doria Pamphili, Vecchi sapori a cura delle “Aziende agricole biologiche e degli operatori mercato contadino”, modellismo ed hobbistica; in Piazza Orsini, esposizione delle vecchie biciclette dei meldolesi dal 1908 al 1975, del meccanico Dino Pedrizzi, Raduno di Moto – Auto d’Epoca - Trattori “D’una vòlta”.', 'Alle ore 9:15 in Piazza Matteotti: Sfilata cavalli e trattori “Fam Batterie” e di tutti i veicoli per le vie cittadine in collaborazione con gli Agricoltori di Meldola, con la presenza dei cantastorie di Romagna e dei Carri Folkloristici dei ragazzi meldolesi “La Cumpagnia di Lavoradur”.', 'Alle 10:15 in Piazza Orsini; Esibizione del gruppo ballerini “New Dance Club”, alle 11 Intervento a nome di Cgil Cisl Uil e alle 11.30 tradizionale tavolata del 1° maggio offerta dai Produttori locali, Commercianti e artigiani di Meldola. Nel Loggiato Comunale Mostra di modelli plastici realizzati da Coveri Renzo e Mostra di Bonsai di Piovaccari Lorenzo.', '1° MAGGIO MERCATO SARACENO\nAlle ore 11.00 a Monte Castello  si terrà il Corteo con posa della corona di alloro al Monumento ai Caduti dello Zingone nel 76° Anniversario della Tragedia dove persero la vita 19 persone. INTERVERRANNO: Monica Rossi, Sindaca di Mercato Saraceno, Vincenzo Liotti, presidente territoriale di ANMIL, Associazione Nazionale Mutilati ed Invalidi del Lavoro e le Autorità e i rappresentanti di CGIL CISL UIL.', '1° MAGGIO MONTIANO –LONGIANO – RONCOFREDDO - GAMBETTOLA\nDalle ore 9.00 a Montiano “Per la Pace e per il Lavoro” sfilata di carri agricoli per le vie del paese, interventi dei Sindaci e delle organizzazioni sindacali CGIL CISL UIL.', '1° MAGGIO MODIGLIANA\n“Trekking sul Monte del Tesoro di Modigliana”, in collaborazione con CAI Faenza: partenza alle ore 8:45 da località Fiumane di Modigliana (FC)\nAlle ore 12,45 arrivo alla Chiesa di Santa Reparata con momento conviviale organizzato da CGIL, CISL, UIL saluteranno i partecipanti e si brinderà per festeggiare la nostra Costituzione, fondata sul Lavoro.', '1° MAGGIO PORTICO e SAN BENEDETTO:\ncon il Bandistico Comunale di Portico e San Benedetto:\nalle ore 9 a Bocconi, Piazza del Popolo;\nalle ore 10:00 a San Benedetto in Alpe, Piazza XXV Aprile;\nalle ore 11,15 a Portico di Romagna, Piazza Marconi e manifestazione lungo le vie cittadine.', '1° MAGGIO PREDAPPIO\nAlle ore 11 in Piazza Garibaldi musica con Moreno e Degustazione di vino a Km 0, alle 11.30 saluti del sindaco e seguire intervento a nome di Cgil Cisl Uil.', '1° MAGGIO PREMILCUORE\nAlle ore 15 in Piazza dei Caduti Concerto della Banda di Premilcuore, alle ore 16,00 Saluto del Sindaco di Premilcuore, alle ore 16:15 intervento a nome di Cgil Cisl Uil.\nIntrattenimento a cura delle Associazioni locali e buffet per tutte e tutti.', '1° MAGGIO SANTA SOFIA\nAlle ore 10 in Piazza Garibaldi Corpo Bandistico di Santa Sofia, alle ore 10:30 intervento a nome di CGIL CISL UIL, alle 11 Manifestazione con visita al Cimitero ove verrà deposta una corona alla memoria dei Caduti del Lavoro.', '1° MAGGIO SAVIGNANO SUL RUBICONE\nDalle 15.30 alle 22.00 a Savignano sul Rubicone si terrà ""Lavoro in ballo"", festa-concerto per i 70 anni di Romagna mia nella città che ospita la Casa Museo di Secondo Casadei. Alle ore 18.00 si terranno gli interventi di CGIL CISL UIL sui temi che riguardano i lavoratori dello spettacolo, la precarietà, la sicurezza sul lavoro e l’Europa.', '1° MAGGIO TREDOZIO\nDalle ore 15 in Piazza Vespignani, saranno presenti le organizzazioni sindacali CGIL CISL e UIL, dopo una riflessione sul primo maggio sarà offerta una merenda per tutti con musica dal vivo.']"
