"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Redazione","29 febbraio 2024 10:49","latinatoday","La protesta degli agricoltori arriva a Latina: in centro la manifestazione dei trattori","Dopo il raduno nel piazzale antistante lo stadio la sfilata dei mezzi agricoli fino in piazza della Liberta, davanti alla Prefettura; così il capoluogo pontino anticipa la mobilitazione del 2 marzo a Roma","['La protesta degli agricoltori arriva anche nella provincia di Latina. Dopo settimane di mobilitazioni, di presidi, di cortei, i trattori sono pronti a sfilare anche per le vie del capoluogo pontino con l’obiettivo di incontrare il prefetto Maurizio Falco a cui consegnare un documento con tutte le loro richieste.', 'Le stesse che che sono state rivendicate in oltre un mese di protesta. La manifestazion è in programma nel pomeriggio di oggi, giovedì 29 febbraio, in centro a Latina; è stata promossa dai Cra, Comitati Riuniti Agricoli, e anticipa la mobilitazione nazionale di Roma del 2 marzo in piazza Santi Apostoli. Gli agricoltori con decine di trattori e mezzi agricoli, insieme anche a tutte le altre categorie solidali con il comparto, si riuniranno dalle 15 alle 17 nel piazzale antistante lo stadio comunale. Poi la sfilata del corteo per le vie del centro fino a raggiungere piazza della Libertà dove si trova la Prefettura.', 'Per consentire il regolare svolgimento della manifestazione è stato quindi necessario predisporre uno specifico piano per la viabilità con la sosta che è stata interdetta nelle aree interessate dalla stessa mobilitazione. E’ stata quindi emanata dal Comune di Latina una apposita ordinanza con cui si dispone l’istituzione del divieto di sosta con rimozione forzata per tutti i veicoli, eccetto forze dell’ordine, mezzi di soccorso e autorizzati, dalle 15 alle 20 di oggi “e comunque sino a cessate esigenze”, in piazzale Micara, piazzale Serratore, via F. Filzi (tratto compreso tra viale dello Statuto e via Tito Speri) e piazza della Libertà (tutta). Alcune strade già da questa mattina sono state transennate a ridosso proprio di piazza della Libertà.', '']"
