"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Veronica Ruggiero","01 febbraio 2024 06:55","viterbotoday","Gli agricoltori ""marciano"" sulla SS675 da Orte verso Narni, sabato attesi manifestanti anche dall'Umbria | FOTO","Un corteo di un chilometro di mezzi agricoli ha imboccato la SS675 creando disagi al traffico","[""In viaggio verso Narni sulla SS675 gli agricoltori che anche ieri, mercoledì 31 gennaio, hanno nuovamente aderito alle proteste pacifiche del presidio di Orte. In fila indiana sulla superstada che collega Lazio e Umbria, decisi a raggiungere Narni, il corteo lungo circa un chilometro ha poi abbandonato l'impresa girando e tornando indietro verso Orte."", 'Trattori sulla SS675-2', ""Si va avanti a oltranza comunque e da indiscrezioni pare che il presidio stia organizzando un grosso corteo per la giornata di sabato, attesi a Orte anche agricoltori in arrivo dall'Umbria in particolare da Orvieto. Solo una settimana fa gli agricoltori avevano bloccato il casello della A1 in entrata e uscita con i loro trattori."", 'Trattori in corteo sulla SS675']"
