"Autore","Data","Edizione","Titolo","Sottotitolo","Testo"
"Veronica Ruggiero","09 febbraio 2024 20:52","viterbotoday","Protesta degli agricoltori, centinaia di mezzi agricoli in marcia dalla Nomentana verso il raccordo | FOTO E VIDEO","Sono circa 200 gli agricoltori viterbesi che partecipano al corteo che dalla Nomentana arriverà al raccordo","['Prosegue in notturna la protesta degli agricoltori. Questa sera, venerdì 9 febbraio, gli agricoltori si sono dati appuntamento sulla Nomentana per poi diregersi verso il raccordo a creare disagio al traffico. Sono centinaia i mezzi agricoli radunati che tra poco meno di un\'ora ""sfileranno"" sulle strade extra urbane della capitale fino a raggiungere uno dei punti di snodo cruciali per il traffico non solo cittadino, ma anche regionale: il grande raccordo anulare.', 'Trattori sulla Nomentana- protesta', 'Tra i tantissimi operatori del settore agricolo che stanno partecipando alla manifestazione anche circa 200 agricoltori viterbesi.', '', '', '', 'Nella giornata di ieri una delegazione del presidio di Orte, ormai ufficialmente chiuso, rappresentato dal coordinatore Monfeli si è recata davanti alla sede della Regione Lazio a piedi per sostenere la protesta degli allevatori contro il ""ribasso"" del prezzo del latte che risulta essere non in linea con i costi di produzione.', 'Protesta allevatori', '""Siamo qui a manifestare tutti insieme - spiegano i produttori - Presenti tutti gli allevatori che hanno avuto il coraggio di venire a Roma, qualcuno anche con il trattore, per lottare contro i prezzi non equi dei prodotti. L\'agricoltura è fatta di tante cose e anche gli allevatori hanno un ruolo importante. Siamo qui anche per il futuro dei nostri figli"".', '']"
